"","id","tot","date","title","content","nation","week"
"1",864,"1.1",2019-02-01,"The Best Way to Compete With China","To the Editor: Re ¡°Treat China Like the Danger It Is¡± : Much of Derek Scissors and Daniel Blumenthal¡¯s arguments rest on intellectual property theft and protectionist policies, which do indeed cost American businesses billions.","c",5
"2",864,"1.2",2019-02-01,"The Best Way to Compete With China","But this emphasis is increasingly outdated: As China struggles to avoid the middle-income trap, it has begun to open higher-value-added services and industries to foreign investment.","c",5
"3",864,"1.3",2019-02-01,"The Best Way to Compete With China","An exaggerated anti-China sentiment obscures belated but real reforms on market access and intellectual property protections, and the opportunities they promise.","c",5
"4",864,"1.5",2019-02-01,"The Best Way to Compete With China","Very few countries are willing to choose the United States over China when it comes to trade and investment.","c",5
"5",864,"1.7",2019-02-01,"The Best Way to Compete With China","The best way to compete with China is to build on America¡¯s traditional strengths of innovation, integration and openness to the world.","c",5
"6",864,"1.9",2019-02-01,"The Best Way to Compete With China","MoorePhiladelphiaThe writer is director of the Penn Global China Program at the University of Pennsylvania.","c",5
"7",865,"2.27",2019-02-01,"Donald Trump, Cory Booker, Super Bowl: Your Friday Evening Briefing","¡± But the Trump administration¡¯s real aim is China: Constrained by the treaty¡¯s provisions, the United States has been prevented from deploying new weapons to counter China¡¯s efforts in the Western Pacific.","c",5
"8",866,"3.15",2019-02-01,"Trump¡¯s Policies, Not His Insults, Contributed to the Fed¡¯s Shift","Powell listed the trade war with China and the risk of another government shutdown.","c",5
"9",866,"3.43",2019-02-01,"Trump¡¯s Policies, Not His Insults, Contributed to the Fed¡¯s Shift","He pointed to storm clouds including economic weakness in China and Europe and tightening financial conditions, as well as the impact of Mr.","c",5
"10",867,"4.16",2019-02-01,"Goldman Sachs Suggests Current and Former Executives Could Lose Money Over 1MDB","A financier, Jho Low, who was charged in the fraud, is a fugitive believed to be in China.","c",5
"11",868,"5.22",2019-02-01,"Welcome to the New Age of Nuclear Instability ","2 trillion over the next 30 years on weapons that increase the targeting and kill capability of strategic nuclear weapons; China, too, continues to modernize its nuclear forces, seemingly intent on creating a second-strike nuclear capability with investments in platforms based on land, air and sea.","c",5
"12",869,"6.28",2019-02-01,"What Is the I.N.F. Treaty and Why Does It Matter?","While the Chinese military is carving out a greater sphere of influence in the Western Pacific, the I.","c",5
"13",869,"6.31",2019-02-01,"What Is the I.N.F. Treaty and Why Does It Matter?","Treaty constrains the United States from placing short- and intermediate-range missiles on land near China as a deterrent.","c",5
"14",870,"7.2",2019-02-01,"Oscars Rewind: When a Woman Won for Playing a Male Character","But 35 years ago, when Peter Weir embraced the spirit of the title ¡°The Year of Living Dangerously¡± and hired an American woman to play a Chinese-Australian man in that political drama, his gamble paid off: Linda Hunt became the only person to win an Academy Award for playing a cisgender character of the opposite sex.","c",5
"15",871,"8.9",2019-02-01,"Best Super Bowl Recipes: Wings, Chili and More","Here are over 20 of our best chicken wing recipes including classic Buffalo ; Thai-style peanut; Chinese five-spice; gochujang-honey; and Japanese-style with ginger, soy and chile.","c",5
"16",872,"9.27",2019-02-01,"Graydon Carter Joins the Newsletter Brigade","With yellow-vest protests roiling France, Italian populists threatening an ¡°Italexit¡± from the European Union, and a Chinese economic slowdown threatening the world economy, he and Ms.","c",5
"17",873,"10.20",2019-02-01,"What to Cook This Weekend","You could make Chinese-style breakfast egg wraps, or a Dutch baby, or roasted grapefruit, or avocado toast.","c",5
"18",874,"11.39",2019-02-02,"Japan¡¯s Working Mothers: Record Responsibilities, Little Help From Dads","It was overtaken by China as the world¡¯s second-largest economy in 2011, and Mr.","c",5
"19",875,"12.53",2019-02-02,"Julia Cameron Wants You to Do Your Morning Pages","¡± She goes into labor in full makeup and a Chinese dressing gown, vowing to be ¡°no trouble.","c",5
"20",876,"13.10",2019-02-02,"On Politics: The Biggest Stories of the Week","The United States began trade talks with China on Wednesday that could prove critical to the trajectory of the world economy, but self-inflicted economic wounds from Mr.","c",5
"21",877,"14.6",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","The decision holds the potential to initiate a new arms race, not only with Russia, but also China, which was never a signatory to the 1987 treaty.","c",5
"22",877,"14.7",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","Beijing responded to the American announcement by warning on Saturday that the breakup of the treaty would undermine global security, but also by rejecting calls for China to join an expanded version of the pact.","c",5
"23",877,"14.32",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","China¡¯s array of nuclear weapons remains much smaller than the American and Russian forces, but Beijing has been upgrading and expanding its arsenal.","c",5
"24",877,"14.33",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","Some critics of the intermediate nuclear forces treaty have argued that it unfairly ties the United States¡¯ hands from responding effectively to China¡¯s military buildup.","c",5
"25",877,"14.34",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","In October, President Trump cited China¡¯s potential expansion as a reason the United States should consider quitting the treaty.","c",5
"26",877,"14.35",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","¡°If Russia¡¯s doing it and if China¡¯s doing it, and we¡¯re adhering to the agreement, that¡¯s unacceptable,¡± Mr.","c",5
"27",877,"14.37",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","In January, Global Times, a Chinese Communist Party-controlled tabloid newspaper with a heavily nationalist tone, reported that a People¡¯s Liberation Army unit had carried out an exercise with an intermediate-range ¡°ship killer¡± missile formally called the DF-26.","c",5
"28",877,"14.38",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","China probably has 16 to 30 intermediate-range ballistic missiles, an annual Pentagon report on China¡¯s military said last year.","c",5
"29",877,"14.43",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","China, meanwhile, appeared to have no interest in binding itself to an intermediate missile treaty, even as it defended the current agreement between Russia and the United States.","c",5
"30",877,"14.44",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","¡°This treaty plays a significant role in easing major-country relations, promoting international and regional peace, and safeguarding global strategic balance and stability,¡± Geng Shuang, a spokesman for the Chinese Ministry of Foreign Affairs, said in a statement on the ministry¡¯s website.","c",5
"31",877,"14.45",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","¡°China is opposed to the US withdrawal and urges the US and Russia to properly resolve differences through constructive dialogue.","c",5
"32",877,"14.46",2019-02-02,"Russia Pulls Out of I.N.F. Treaty in ¡®Symmetrical¡¯ Response to US Move","¡± But he added: ¡°China opposes the multilateralization of this treaty.","c",5
"33",878,"15.6",2019-02-02,"Sanford Sylvan, Baritone Who Created Major Opera Roles, Dies at 65","He was the first Chou En-lai in ¡°Nixon in China¡± and Leon Klinghoffer in ¡°The Death of Klinghoffer¡± .","c",5
"34",878,"15.49",2019-02-02,"Sanford Sylvan, Baritone Who Created Major Opera Roles, Dies at 65","Chou En-lai, in ¡°Nixon in China,¡± is the voice of reason in a tensely charged cast of characters, and Mr.","c",5
"35",879,"16.15",2019-02-02,"State of the Union Will Have Unifying Tone, White House Says","The president will also call on Congress to replace what he described as the ¡°Nafta disaster¡± with the United States-Mexico-Canada Agreement and discuss the trading relationship with China.","c",5
"36",880,"17.10",2019-02-02,"An Urgent Call for Compromise in Venezuela","Maduro lacks popular support; that Venezuela¡¯s foreign allies, notably China, Cuba and Russia, lack the interest, will and means to support their ally; and that bygones will be bygones after a quick regime change.","c",5
"37",881,"18.2",2019-02-03,"Lion Air, India, Apple: Your Monday Briefing","Boeing¡¯s decision-making processes, India¡¯s strategically bloated budget and Apple¡¯s impact on the Chinese economy.","c",5
"38",881,"18.24",2019-02-03,"Lion Air, India, Apple: Your Monday Briefing","China¡¯s factories, the manufacturers for the world, now meet domestic demand, too.","c",5
"39",881,"18.25",2019-02-03,"Lion Air, India, Apple: Your Monday Briefing","And so they¡¯re more vulnerable to the country¡¯s weakening consumer demand and broader economic slowdown, made worse by China¡¯s trade war with the US We looked closely at Huojiancun, an area at the edge of glittering Shanghai where factory workers assemble Apple iPhones.","c",5
"40",881,"18.27",2019-02-03,"Lion Air, India, Apple: Your Monday Briefing","Impact: The cycle is worsening China¡¯s economic slowdown, which has posed a major challenge for Beijing and could put it at a disadvantage in the trade war with President Trump.","c",5
"41",881,"18.46",2019-02-03,"Lion Air, India, Apple: Your Monday Briefing","Blackwater¡¯s founder: A company owned by Erik Prince, who created the security contracting firm Blackwater, announced that it had struck a deal to build a training camp in the Chinese region of Xinjiang.","c",5
"42",882,"19.3",2019-02-03,"Big Tech Is No Longer Carrying the Stock Market ","The Federal Reserve seems to be finished raising interest rates for the foreseeable future, and optimism has increased that the United States and China could end their trade war.","c",5
"43",882,"19.15",2019-02-03,"Big Tech Is No Longer Carrying the Stock Market ","After Apple warned of diminishing demand for new iPhones in China earlier this year, its forecast for the current quarter wasn¡¯t as dire as many on Wall Street had feared.","c",5
"44",882,"19.18",2019-02-03,"Big Tech Is No Longer Carrying the Stock Market ","Still, the iPhone maker reported a 15 percent drop in revenue, including a 27 percent decline in China, and its results indicated a difficult road ahead.","c",5
"45",882,"19.35",2019-02-03,"Big Tech Is No Longer Carrying the Stock Market ","And should Beijing and Washington reach an agreement in the trade war, sales could pick up if the global economy, particularly China¡¯s, begins to gain speed.","c",5
"46",882,"19.38",2019-02-03,"Big Tech Is No Longer Carrying the Stock Market ","That could set the stage for tech to make new highs this year, depending on what happens with China.","c",5
"47",883,"20.22",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","Two of the most powerful documentaries in the festival, ¡°American Factory¡± and ¡°One Child Nation,¡± focus on China.","c",5
"48",883,"20.24",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","Directed by Steven Bognar and Julia Reichert, ¡°American Factory¡± explores the cultural and political complications that emerge when Cao Dewang, a Chinese billionaire, opens an auto-glass factory in a shuttered General Motors plant near Dayton, Ohio.","c",5
"49",883,"20.32",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","closure and quickly turns buoyant with the arrival of Fuyao, the world¡¯s largest manufacturer of auto glass, which brings hundreds of Chinese workers with it.","c",5
"50",883,"20.34",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","Bognar and Reichert personalize this tale of globalization and its discontents by focusing on individuals, including a young Chinese man separated from his family and an older American who shows off his gun collection to his Chinese colleagues.","c",5
"51",883,"20.35",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","The anxious optimism expressed by all the workers, domestic and imported, can be heartbreaking, and it¡¯s impossible not to root for the plant¡¯s success, even when the company <U+2014> which brutally overworks its employees in China and tries to do the same in Ohio <U+2014> is at its most villainous.","c",5
"52",883,"20.36",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","It¡¯s no surprise that the Chinese government is involved in Fuyao¡¯s venture, which underlines the larger, complex geopolitical stakes.","c",5
"53",883,"20.37",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","I haven¡¯t been able to shake ¡°One Child Nation,¡± an essential, often harrowing exploration of China¡¯s decades-long one-child policy, which officially ended in 2015.","c",5
"54",883,"20.38",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","Directed by Nanfu Wang and Jialing Zhang, the documentary probes the experiment in social engineering that China adopted around the same time it made its great leap forward into late capitalism.","c",5
"55",883,"20.39",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","For Wang, who was born in China and now lives in New York, the story could not be more personal.","c",5
"56",883,"20.40",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","At once an insistently feminist memoir and a far-reaching social critique, ¡°One Child Nation¡± follows Wang as she returns to China with her infant son.","c",5
"57",883,"20.41",2019-02-03,"Sundance Documentaries Expose Truths, Both Glorious and Bitter","There, she begins exploring the one-child policy, speaking with family members and neighbors, as well as former workers who performed forced sterilizations, abortions and labor induction for China¡¯s family-planning program.","c",5
"58",884,"21.48",2019-02-03,"Super Bowl, Ralph Northam, Cory Booker: Your Weekend Briefing","Separately, President Trump seemed optimistic about reaching a landmark trade deal with China, but suggested he might leave some tariffs in place anyway.","c",5
"59",884,"21.57",2019-02-03,"Super Bowl, Ralph Northam, Cory Booker: Your Weekend Briefing","Apple announced Tuesday that profits were flat and revenues were down in its most recent quarter, which the company attributed to the economic slowdown in China and diminishing demand for new iPhones.","c",5
"60",885,"22.2",2019-02-03,"Behind Tech¡¯s Shine, Some Warnings Signs Appear","Chinese consumers have pulled back their spending, blowing a $9 billion hole in Apple¡¯s recent quarterly revenue.","c",5
"61",885,"22.3",2019-02-03,"Behind Tech¡¯s Shine, Some Warnings Signs Appear","China was again a culprit when Nvidia warned last month that its revenue would come in 20 percent below expectations, though the graphics chip maker also blamed slack demand from Bitcoin miners and cloud data centers.","c",5
"62",885,"22.6",2019-02-03,"Behind Tech¡¯s Shine, Some Warnings Signs Appear","China, smartphones, Bitcoin and cloud computing have been among the major drivers of the long tech boom, which in turn has powered the global economy for the last decade.","c",5
"63",885,"22.28",2019-02-03,"Behind Tech¡¯s Shine, Some Warnings Signs Appear","The iPhone maker faces stiff competition and slumping demand in China.","c",5
"64",886,"23.40",2019-02-03,"The Week in Business: Let the Apple vs. Facebook Battle Begin, and China Goes Soybean Shopping","China and the United States made some progress in trade talks last week, but China still isn¡¯t willing to make all the concessions that United States officials have demanded.","c",5
"65",886,"23.43",2019-02-03,"The Week in Business: Let the Apple vs. Facebook Battle Begin, and China Goes Soybean Shopping","Trump says he wants China to buy more American goods and open its markets to American businesses more than it has ever done.","c",5
"66",886,"23.44",2019-02-03,"The Week in Business: Let the Apple vs. Facebook Battle Begin, and China Goes Soybean Shopping","He is planning to meet with President Xi Jinping of China sometime in February, ostensibly to sign a deal in person, but details are still forthcoming .","c",5
"67",887,"24.18",2019-02-03,"What to Cook This Week","It takes forever to cook, but it¡¯s simple and forgiving along the way, and you can read while you stir: Someone turned me on recently to Ian Hamilton¡¯s novels about a Chinese-Canadian forensic accountant, Ava Lee.","c",5
"68",888,"25.22",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","Why it matters: The iconic Hindu Kush Himalayan Region <U+2014> home to most of the world¡¯s tallest peaks <U+2014> hems all or part of eight countries in Asia, including India, Pakistan, China and Afghanistan.","c",5
"69",888,"25.38",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","Human Rights Council to formally investigate China¡¯s mass detention of Muslims in the western region.","c",5
"70",888,"25.39",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","Background: Investigations by journalists and academics have exposed the Chinese government¡¯s crackdown in Xinjiang, where around a million people, mostly Uighur Muslims, have been forced into re-education camps.","c",5
"71",888,"25.46",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","The body has been widely criticized for allowing countries with poor human rights track records to sit at the table, including China.","c",5
"72",888,"25.55",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","¡°The Wandering Earth¡±: A new movie that opens today is the first of China¡¯s foray into the science fiction space genre.","c",5
"73",888,"25.70",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","Peppa Pig¡¯s feature-length movie ¡°Peppa Celebrates Chinese New Year¡± debuts on Tuesday for the start of the Year of the Pig.","c",5
"74",888,"25.71",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","But, as illustrated in a heartwarming short film promoting the movie, most Chinese still don¡¯t know ¡°What is Peppa.","c",5
"75",888,"25.72",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","¡± China¡¯s most famous pig is Zhu Bajie, frequently called Pigsy in English.","c",5
"76",888,"25.75",2019-02-04,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing","The 1958 animated short ¡°Pigsy Eats Watermelon,¡± a landmark hit in a rapidly growing Chinese animation industry, tells the story of one episode from the novel in which he finds a watermelon and divides it into four pieces intending to bring it to share with his comrades.","c",5
"77",889,"26.3",2019-02-04,"Set the Dinner Table With Legos","He¡¯s an owner of Pinch Chinese, a welcoming dim sum restaurant in SoHo where Legos are used as chopstick rests.","c",5
"78",889,"26.5",2019-02-04,"Set the Dinner Table With Legos","Pinch Chinese, 177 Prince Street, 212-328-7880, pinchchinese.","c",5
"79",890,"27.32",2019-02-04,"Trump Once Said Power Was About Instilling Fear. In That Case, He Should Be Worried.","¡°Frankly, it¡¯s put him at risk and put the Republican Party at risk, but it also allows him to take on China and do something of tremendous consequences that no politician would ever do.","c",5
"80",890,"27.34",2019-02-04,"Trump Once Said Power Was About Instilling Fear. In That Case, He Should Be Worried.","¡± Yet there is little evidence that President Xi Jinping of China, or any other foreign leader, is cowed.","c",5
"81",890,"27.41",2019-02-04,"Trump Once Said Power Was About Instilling Fear. In That Case, He Should Be Worried.","¡± ¡°Nancy Pelosi has been doing this for quite a while, Putin has been doing this for a quite a while, Xi has been doing this quite a while.","c",5
"82",890,"27.57",2019-02-04,"Trump Once Said Power Was About Instilling Fear. In That Case, He Should Be Worried.","His get-tough, tariff-driven approach to bringing China to heel has had mixed results at best, hurting some American industries and sending markets plunging.","c",5
"83",891,"28.3",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","But that is what has happened these past few months, as the United States has confronted Chinese companies accused of stealing technology and violating economic sanctions laws.","c",5
"84",891,"28.5",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","The Justice Department has unsealed two indictments against the Chinese technology company and its chief financial officer, Meng Wanzhou.","c",5
"85",891,"28.7",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","But can the Justice Department actually obtain convictions that will dissuade Chinese companies from stealing intellectual property?","c",5
"86",891,"28.15",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","As with the Seattle charges, federal prosecutors also accused the company of trying to impede the investigation, by lying to the federal government, as well as concealing and destroying evidence, which included moving potential witnesses back to China, where they would be beyond the reach of prosecutors.","c",5
"87",891,"28.18",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","But the indictments against Huawei are just another step in the pursuit of Chinese companies that have violated United States laws.","c",5
"88",891,"28.19",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","In November, the Justice Department announced that it was devoting resources to a new ¡°China Initiative¡± to identify cases involving theft of trade secrets by Chinese companies.","c",5
"89",891,"28.21",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War",", against a Chinese government-owned company, Fujian Jinhua Integrated Circuit; a Taiwanese company, United Microelectronics; and three Taiwanese nationals.","c",5
"90",891,"28.29",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","The use of criminal laws to pursue Chinese companies is a new front in the continuing battle over theft of intellectual property and violation of American sanctions.","c",5
"91",891,"28.30",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","But whether companies based in China are concerned about possible criminal charges remains an open question, because prosecutors could have a difficult time collecting any fines against them.","c",5
"92",891,"28.31",2019-02-04,"How US Criminal Laws Became Weapons in the China Trade War","So the goal of keeping technology safe from theft is unlikely to abate <U+2014> making it a point of contention between the United States and China for some time to come.","c",5
"93",892,"29.4",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","17 in Chinatown.","c",5
"94",892,"29.7",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","SOUP SCREENINGS: A CHINESE NEW YEAR CELEBRATION at Chinatown Soup .","c",5
"95",892,"29.8",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","Chinatown Soup, a gallery on the Lower East Side, hosts a screening of ¡°Green Snake,¡± a classic fantasy by the Chinese director Tsui Hark.","c",5
"96",892,"29.9",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","Adapted from the novel of the same name by Lillian Lee, which itself is loosely based on a Chinese folk tale, the movie follows two snake-demon sisters <U+2014> one green, one white <U+2014> who, after training for hundreds of years, take human form to experience life as mortals.","c",5
"97",892,"29.10",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","The screening is accompanied by a color-coordinated menu by Danny Bowien of the Lower East Side bistro Mission Chinese Food.","c",5
"98",892,"29.12",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","com HISTORY OF THE LION DANCE WITH STEPHEN GONG at the Museum of Chinese in America.","c",5
"99",892,"29.25",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","This family-friendly performance features traditional Chinese dance and music and a martial arts demonstration.","c",5
"100",892,"29.30",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","com/events AN AFTERNOON OF CHINESE THEATER at the New York Chinatown Community Center Theater.","c",5
"101",892,"29.32",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","The Chinese American Arts Council hosts this free program that includes excerpts from 14 eminent Chinese plays.","c",5
"102",892,"29.36",2019-02-04,"7 Cultural Events Celebrating the Lunar New Year","The celebrated Chinese pianist Jie Chen performs alongside the soprano Quan Chen, the tenor William Weimin Cai and the versatile American violinist Deni Bonet in this fifth annual concert.","c",5
"103",893,"30.1",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","GENEVA <U+2014> Human rights groups called on Monday for a United Nations investigation into China¡¯s mass detention of Muslims in the western region of Xinjiang, seeking to galvanize an international response to allegations of widespread abuses.","c",5
"104",893,"30.3",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","¡°The magnitude of abuses allegedly occurring in Xinjiang demand uncompromising scrutiny,¡± Kenneth Roth, executive director of Human Rights Watch, said in a statement released at a news conference in Geneva.","c",5
"105",893,"30.4",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","¡°The Human Rights Council¡¯s integrity demands that states not allow China to hide behind its membership or economic might to escape accountability,¡± he said.","c",5
"106",893,"30.6",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","Investigations by academics and journalists over the past year have exposed a campaign that has swept around a million people, mostly Uighur Muslims, into indefinite detention in an expanding network of secretive re-education camps across Xinjiang.","c",5
"107",893,"30.7",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","The Chinese authorities, invoking what they called the threat of terrorism, have also carried out a draconian crackdown on Muslims that has targeted religious practice and customs.","c",5
"108",893,"30.12",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","¡°Xinjiang has become an open-air prison <U+2014> a place where Orwellian high-tech surveillance, political indoctrination, forced cultural assimilation, arbitrary arrests and disappearances have turned ethnic minorities into strangers in their own land,¡± Kumi Naidoo, secretary-general of Amnesty International, said in a video statement.","c",5
"109",893,"30.13",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","China¡¯s mission to the United Nations in Geneva could not immediately be contacted for comment.","c",5
"110",893,"30.14",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","Many Chinese government offices have closed in celebration of the Lunar New Year.","c",5
"111",893,"30.15",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","China initially responded to reports of mass incarceration of Muslims by issuing blanket denials, but its position changed after a United Nations panel monitoring religious equality expressed its alarm in August.","c",5
"112",893,"30.16",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","Defending its record at the Human Rights Council in November, China brushed aside allegations of mass detentions and abuses as politically motivated, presenting its camps as vocational training centers designed to improve the economic prospects and living standards of China¡¯s minorities.","c",5
"113",893,"30.17",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","China has sought to reinforce the official narrative this year by taking small groups of diplomats and journalists on carefully arranged visits to Xinjiang, but journalists trying to make independent visits have faced obstacles.","c",5
"114",893,"30.18",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","The European Union said last week that a visit by three of its diplomats to sites carefully selected by the Chinese authorities had provided insight into China¡¯s official thinking, ¡°but does not invalidate the E.","c",5
"115",893,"30.20",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","¡¯s view of the human rights situation in Xinjiang, including in relation to mass detention, political re-education, religious freedom and sinicization policies.","c",5
"116",893,"30.21",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","¡± With their call for an international investigation on Monday, the human rights groups sought to ratchet up pressure for action not only by the United Nations but also by its member states, including members of the Organization of Islamic Cooperation, which remained conspicuously silent during November¡¯s review of China¡¯s record.","c",5
"117",893,"30.23",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","¡°In our view, Xinjiang demands a similar response,¡± Mr.","c",5
"118",893,"30.26",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","Roth said, would have no impact on Chinese leaders who, in his view, have concluded that they can get away with the abuses against Muslims.","c",5
"119",893,"30.28",2019-02-04,"Rights Groups Seek U.N. Inquiry Into China¡¯s Mass Detention of Muslims","Roth said only public exposure through an international investigation could change China¡¯s course.","c",5
"120",894,"31.15",2019-02-04,"An A- for the US Economy, but Failing Grades for Trump¡¯s Policies","The United States started a trade war with China and China quickly retaliated, raising tariffs on American-made goods.","c",5
"121",895,"32.8",2019-02-04,"Is Venezuela Failing Because of Socialism?","Dennis MarksAnchorage To the Editor: More than half of the 1 billion of the world¡¯s population that has left extreme poverty behind lives in China.","c",5
"122",896,"33.32",2019-02-04,"In Fight for Venezuela, Who Supports Maduro and Who Backs Guaido?","China is an increasingly influential investor in Venezuela, taking 240,000 barrels of oil a day from the country, much of it designated as debt repayment.","c",5
"123",896,"33.33",2019-02-04,"In Fight for Venezuela, Who Supports Maduro and Who Backs Guaido?","While China¡¯s support is important for Mr.","c",5
"124",896,"33.36",2019-02-04,"In Fight for Venezuela, Who Supports Maduro and Who Backs Guaido?","When asked about China¡¯s policy regarding Venezuela, a Chinese Foreign Ministry spokesman, Geng Shuang, said ¡°China is committed to the principle of noninterference in other countries¡¯ internal affairs.","c",5
"125",896,"33.37",2019-02-04,"In Fight for Venezuela, Who Supports Maduro and Who Backs Guaido?","¡± The relative neutrality of China, at least compared with Russia, may reflect China¡¯s concern that it needs to remain open to all possibilities in Venezuela.","c",5
"126",896,"33.39",2019-02-04,"In Fight for Venezuela, Who Supports Maduro and Who Backs Guaido?","Guaido were to prevail, China would need to cultivate a relationship with him that preserves its economic interests.","c",5
"127",897,"34.1",2019-02-04,"China¡¯s Film Industry Finally Joins the Space Race","BEIJING <U+2014> China was a latecomer to space exploration, and in the movies, it has been a latecomer to science fiction, too.","c",5
"128",897,"34.3",2019-02-04,"China¡¯s Film Industry Finally Joins the Space Race","The country¡¯s first blockbuster set in space, ¡°The Wandering Earth,¡± opens Tuesday amid grandiose expectations that it will represent the dawning of a new era in Chinese filmmaking.","c",5
"129",897,"34.6",2019-02-04,"China¡¯s Film Industry Finally Joins the Space Race","¡°Filmmakers in China see science fiction as a holy grail,¡± said Raymond Zhou, an independent critic, who noted that Hollywood had set the technological standards, and thus audience expectations, very high.","c",5
"130",897,"34.13",2019-02-04,"China¡¯s Film Industry Finally Joins the Space Race","¡°The Wandering Earth¡± opens with the Lunar New Year, the beginning of an official, weeklong holiday that is traditionally a peak box-office period in China.","c",5
